Date,MaxT_Red,MaxT_Orange,MaxT_Yellow,MaxT_Normal,MaxT_Records,MinT_Red,MinT_Orange,MinT_Yellow,MinT_Normal,MinT_Records,MaxT_Obs,MinT_Obs,HeatRisk
2005-02-16,86,79,65,37,56.0,70,66,58,15,36.0,48.0,26.0,0.0
2005-02-17,86,79,65,37,59.0,70,66,58,15,32.0,55.0,26.0,0.0
2005-02-18,86,79,65,37,60.0,70,66,58,15,31.0,37.0,20.0,0.0
2005-02-19,86,79,65,37,65.0,70,66,58,15,36.0,,8.0,
2005-02-20,86,79,65,38,64.0,70,66,58,16,35.0,,,
2005-02-21,86,79,65,38,68.0,70,66,58,16,48.0,,,
2005-02-22,86,79,65,38,73.0,70,66,58,16,40.0,30.0,8.0,0.0
2005-02-23,86,79,65,38,59.0,70,66,58,17,37.0,34.0,23.0,0.0
2005-02-24,86,79,65,39,65.0,70,66,58,17,35.0,34.0,6.0,0.0
2005-02-25,86,79,65,39,72.0,70,66,58,17,36.0,28.0,8.0,0.0
2005-02-26,86,79,65,39,69.0,70,66,58,18,35.0,,-4.0,
2005-02-27,86,79,65,40,60.0,70,66,58,18,39.0,,,
2005-02-28,86,79,65,40,61.0,70,66,58,18,37.0,21.0,10.0,
2005-03-01,86,79,65,40,61.0,70,66,58,19,33.0,,,
2005-03-02,86,79,65,41,65.0,70,66,58,19,44.0,30.0,20.0,0.0
2005-03-03,86,79,65,41,62.0,70,66,58,19,36.0,30.0,13.0,0.0
2005-03-04,86,79,65,41,66.0,70,66,58,20,36.0,25.0,-2.0,
2005-03-05,86,79,65,41,66.0,70,66,58,20,36.0,,,
2005-03-06,86,79,65,42,65.0,70,66,58,21,48.0,38.0,,
2005-03-07,86,79,65,42,57.0,70,66,58,21,47.0,40.0,26.0,0.0
2005-03-08,86,79,65,42,66.0,70,66,58,21,39.0,49.0,27.0,0.0
2005-03-09,86,79,65,43,66.0,70,66,58,22,36.0,49.0,5.0,0.0
2005-03-10,86,79,65,43,76.0,70,66,58,22,43.0,49.0,-2.0,
2005-03-11,86,79,65,43,68.0,70,66,58,22,50.0,27.0,,
2005-03-12,86,79,65,44,70.0,70,66,58,23,37.0,,,
2005-03-13,86,79,65,44,69.0,70,66,58,23,40.0,,,
2005-03-14,86,79,65,44,71.0,70,66,58,23,45.0,,,
2005-03-15,86,79,65,45,68.0,70,66,58,24,40.0,38.0,22.0,0.0
2005-03-16,86,79,65,45,83.0,70,66,58,24,41.0,42.0,22.0,0.0
2005-03-17,86,79,65,45,78.0,70,66,58,24,46.0,41.0,18.0,0.0
2005-03-18,86,79,65,46,68.0,70,66,58,25,45.0,45.0,20.0,0.0
2005-03-19,86,79,65,46,74.0,70,66,58,25,43.0,33.0,23.0,
2005-03-20,86,79,65,46,79.0,70,66,58,25,43.0,,,
2005-03-21,86,79,65,47,77.0,70,66,58,26,42.0,,,
2005-03-22,86,79,65,47,74.0,70,66,58,26,48.0,45.0,31.0,0.0
2005-03-23,86,79,65,47,78.0,70,66,58,26,51.0,39.0,25.0,0.0
2005-03-24,86,79,65,48,71.0,70,66,58,27,48.0,42.0,29.0,0.0
2005-03-25,86,79,65,48,69.0,70,66,58,27,46.0,39.0,21.0,0.0
2005-03-26,86,79,65,49,72.0,70,66,58,27,48.0,45.0,20.0,0.0
2005-03-27,86,79,65,49,70.0,70,66,58,28,46.0,41.0,22.0,0.0
2005-03-28,86,79,65,49,70.0,70,66,58,28,44.0,51.0,31.0,0.0
2005-03-29,86,79,65,50,78.0,70,66,58,28,45.0,41.0,33.0,0.0
2005-03-30,86,79,65,50,74.0,70,66,58,29,43.0,48.0,31.0,0.0
2005-03-31,86,79,65,51,83.0,70,66,58,29,50.0,62.0,27.0,0.0
2005-04-01,86,79,65,51,86.0,70,66,58,29,45.0,56.0,35.0,
2005-04-02,86,79,65,51,73.0,70,66,58,29,45.0,,,
2005-04-03,86,79,65,52,74.0,70,66,58,30,44.0,58.0,35.0,0.0
2005-04-04,86,79,65,52,76.0,70,66,58,30,45.0,51.0,35.0,0.0
2005-04-05,86,79,65,53,73.0,70,66,58,30,55.0,50.0,33.0,0.0
2005-04-06,86,79,65,53,71.0,70,66,58,31,48.0,59.0,35.0,0.0
2005-04-07,86,79,65,54,72.0,70,66,58,31,42.0,70.0,37.0,0.0
2005-04-08,86,79,65,54,87.0,70,66,58,31,48.0,71.0,39.0,0.0
2005-04-09,86,79,65,54,74.0,70,66,58,32,46.0,61.0,31.0,
2005-04-10,86,79,65,55,81.0,70,66,58,32,47.0,,,
2005-04-11,86,79,65,55,75.0,70,66,58,32,45.0,69.0,29.0,0.0
2005-04-12,86,79,65,56,85.0,70,66,58,33,50.0,53.0,28.0,0.0
2005-04-13,86,79,65,56,80.0,70,66,58,33,42.0,50.0,29.0,0.0
2005-04-14,86,79,65,57,83.0,70,66,58,33,49.0,54.0,30.0,0.0
2005-04-15,86,79,65,57,75.0,70,66,58,34,57.0,60.0,29.0,
2005-04-16,86,79,65,58,77.0,70,66,58,34,52.0,,,
2005-04-17,86,79,65,58,89.0,70,66,58,34,59.0,62.0,25.0,
2005-04-18,86,79,65,59,91.0,70,66,58,35,56.0,,,
2005-04-19,86,79,65,59,90.0,70,66,58,35,53.0,73.0,32.0,0.0
2005-04-20,86,79,65,60,92.0,70,66,58,35,61.0,76.0,36.0,0.0
2005-04-21,86,79,65,60,86.0,70,66,58,36,54.0,84.0,41.0,1.0
2005-04-22,86,79,65,60,83.0,70,66,58,36,52.0,58.0,28.0,0.0
2005-04-23,86,79,65,61,85.0,70,66,58,37,57.0,60.0,35.0,0.0
2005-04-24,86,79,65,61,79.0,70,66,58,37,56.0,56.0,43.0,0.0
2005-04-25,86,79,65,62,85.0,70,66,58,37,52.0,59.0,37.0,0.0
2005-04-26,86,79,65,62,87.0,70,66,58,38,62.0,48.0,33.0,0.0
2005-04-27,86,79,65,63,83.0,70,66,58,38,56.0,67.0,36.0,0.0
2005-04-28,86,79,65,63,89.0,70,66,58,38,61.0,55.0,45.0,0.0
2005-04-29,86,79,65,63,91.0,70,66,58,39,57.0,59.0,38.0,0.0
2005-04-30,86,79,65,64,84.0,70,66,58,39,54.0,62.0,40.0,0.0
2005-05-01,86,79,65,64,81.0,70,66,58,40,52.0,55.0,46.0,
2005-05-02,86,79,65,65,86.0,70,66,58,40,54.0,56.0,,
2005-05-03,86,79,65,65,90.0,70,66,58,40,58.0,61.0,32.0,0.0
2005-05-04,86,79,65,65,90.0,70,66,58,41,58.0,52.0,32.0,0.0
2005-05-05,86,79,65,66,89.0,70,66,58,41,56.0,55.0,29.0,0.0
2005-05-06,86,79,65,66,81.0,70,66,58,42,56.0,62.0,33.0,0.0
2005-05-07,86,79,65,66,84.0,70,66,58,42,56.0,55.0,37.0,0.0
2005-05-08,86,79,65,67,90.0,70,66,58,42,55.0,43.0,39.0,0.0
2005-05-09,86,79,65,67,90.0,70,66,58,43,59.0,52.0,42.0,0.0
2005-05-10,86,79,65,67,92.0,70,66,58,43,60.0,63.0,41.0,0.0
2005-05-11,86,79,65,68,90.0,70,66,58,43,63.0,73.0,43.0,0.0
2005-05-12,86,79,65,68,89.0,70,66,58,44,57.0,78.0,47.0,0.0
2005-05-13,86,79,65,68,88.0,70,66,58,44,59.0,58.0,30.0,0.0
2005-05-14,86,79,65,68,87.0,70,66,58,44,60.0,63.0,39.0,
2005-05-15,86,79,65,69,86.0,70,66,58,45,56.0,,,
2005-05-16,86,79,65,69,87.0,70,66,58,45,60.0,61.0,41.0,0.0
2005-05-17,86,79,65,69,88.0,70,66,58,46,56.0,66.0,42.0,0.0
2005-05-18,86,79,65,70,89.0,70,66,58,46,57.0,66.0,45.0,0.0
2005-05-19,86,79,65,70,93.0,70,66,58,46,60.0,64.0,41.0,0.0
2005-05-20,86,79,65,70,95.0,70,66,58,47,62.0,64.0,40.0,0.0
2005-05-21,86,79,65,70,91.0,70,66,58,47,61.0,64.0,39.0,0.0
2005-05-22,86,79,65,71,89.0,70,66,58,47,63.0,61.0,42.0,
2005-05-23,86,79,65,71,90.0,70,66,58,48,61.0,,,
2005-05-24,86,79,65,71,93.0,70,66,58,48,61.0,54.0,41.0,0.0
2005-05-25,86,79,65,71,90.0,70,66,58,48,62.0,46.0,41.0,0.0
2005-05-26,86,79,65,72,92.0,70,66,58,49,61.0,47.0,42.0,0.0
2005-05-27,86,79,65,72,94.0,70,66,58,49,62.0,51.0,42.0,0.0
2005-05-28,86,79,65,72,90.0,70,66,58,49,63.0,69.0,49.0,0.0
2005-05-29,86,79,65,72,95.0,70,66,58,49,65.0,75.0,51.0,0.0
2005-05-30,86,80,65,73,90.0,70,66,58,50,66.0,74.0,48.0,0.0
2005-05-31,86,80,65,73,91.0,70,66,58,50,63.0,64.0,46.0,
2005-06-01,86,80,65,73,92.0,70,66,58,50,64.0,,,
2005-06-02,86,80,65,73,88.0,70,66,58,51,67.0,,,
2005-06-03,87,81,65,74,89.0,70,66,58,51,64.0,,,
2005-06-04,87,81,65,74,87.0,70,66,58,51,62.0,,,
2005-06-05,87,81,65,74,88.0,70,66,58,52,64.0,,,
2005-06-06,87,81,65,74,88.0,70,66,58,52,66.0,,,
2005-06-07,87,81,65,75,90.0,70,66,58,52,60.0,,,
2005-06-08,87,81,65,75,94.0,70,66,58,53,68.0,,,
2005-06-09,87,81,65,75,96.0,70,66,58,53,69.0,,,
2005-06-10,88,82,65,76,93.0,70,66,58,53,68.0,,,
2005-06-11,88,82,65,76,96.0,70,66,58,53,66.0,,,
2005-06-12,88,82,65,76,92.0,70,66,58,54,68.0,,,
2005-06-13,88,83,65,77,93.0,70,66,58,54,66.0,,,
2005-06-14,88,83,65,77,94.0,70,66,58,54,67.0,,,
2005-06-15,88,83,65,77,92.0,70,66,58,55,68.0,,,
2005-06-16,88,83,65,77,94.0,70,66,58,55,66.0,,,
2005-06-17,89,84,65,78,92.0,70,66,58,55,72.0,,,
2005-06-18,89,84,65,78,91.0,70,66,58,56,65.0,,,
2005-06-19,89,84,65,78,93.0,70,66,58,56,65.0,,,
2005-06-20,89,84,65,79,91.0,70,66,58,56,68.0,,,
2005-06-21,89,84,65,79,93.0,70,66,58,56,67.0,,,
2005-06-22,89,84,65,79,93.0,70,66,58,57,68.0,,,
2005-06-23,89,84,65,79,90.0,70,66,58,57,67.0,,,
2005-06-24,89,85,65,80,90.0,70,66,58,57,66.0,,,
2005-06-25,89,85,65,80,97.0,70,66,58,58,70.0,,,
2005-06-26,89,85,65,80,91.0,70,66,58,58,68.0,,,
2005-06-27,89,85,65,81,93.0,70,66,58,58,70.0,,,
2005-06-28,90,86,65,81,93.0,70,66,58,58,71.0,,,
2005-06-29,90,86,65,81,93.0,70,66,58,58,73.0,,,
2005-06-30,90,86,65,81,93.0,70,66,58,59,68.0,,,
2005-07-01,90,86,65,81,95.0,70,66,58,59,68.0,79.0,63.0,1.0
2005-07-02,90,86,65,82,95.0,70,66,58,59,71.0,80.0,63.0,1.0
2005-07-03,90,86,65,82,95.0,70,66,58,59,70.0,77.0,50.0,0.0
2005-07-04,90,86,65,82,96.0,70,66,58,59,71.0,79.0,51.0,0.0
2005-07-05,90,86,65,82,94.0,70,67,58,60,70.0,82.0,53.0,1.0
2005-07-06,90,86,65,82,94.0,70,67,58,60,73.0,83.0,67.0,1.0
2005-07-07,90,86,65,82,97.0,70,67,58,60,71.0,71.0,57.0,0.0
2005-07-08,90,86,65,82,95.0,70,67,58,60,71.0,64.0,57.0,0.0
2005-07-09,91,86,65,83,94.0,70,67,58,60,71.0,61.0,52.0,0.0
2005-07-10,91,86,65,83,92.0,70,67,58,60,71.0,76.0,55.0,1.0
2005-07-11,91,86,65,83,95.0,70,67,58,60,70.0,87.0,68.0,2.0
2005-07-12,91,86,65,83,93.0,70,67,58,61,71.0,87.0,59.0,1.0
2005-07-13,91,86,65,83,95.0,70,67,58,61,71.0,82.0,60.0,1.0
2005-07-14,91,86,65,83,93.0,70,67,58,61,71.0,74.0,61.0,1.0
2005-07-15,91,86,65,83,95.0,70,67,58,61,70.0,82.0,66.0,1.0
2005-07-16,91,86,65,83,94.0,70,67,58,61,70.0,86.0,68.0,2.0
2005-07-17,91,86,65,83,93.0,70,67,58,61,71.0,86.0,69.0,2.0
2005-07-18,91,86,65,83,94.0,70,67,58,61,71.0,80.0,70.0,2.0
2005-07-19,91,86,65,83,95.0,70,67,58,61,73.0,84.0,73.0,2.0
2005-07-20,91,86,65,83,97.0,70,67,58,61,75.0,90.0,66.0,1.0
2005-07-21,91,86,65,83,98.0,70,67,58,61,70.0,85.0,62.0,1.0
2005-07-22,91,86,65,83,97.0,70,67,58,61,74.0,85.0,63.0,1.0
2005-07-23,91,86,65,83,97.0,70,67,58,61,74.0,88.0,62.0,1.0
2005-07-24,91,86,65,83,93.0,70,67,58,61,72.0,88.0,53.0,1.0
2005-07-25,91,86,65,83,94.0,70,67,58,61,72.0,88.0,54.0,1.0
2005-07-26,91,86,65,83,94.0,70,67,58,61,71.0,83.0,62.0,1.0
2005-07-27,91,86,65,83,95.0,70,67,58,61,71.0,91.0,63.0,2.0
2005-07-28,91,86,65,83,95.0,70,67,58,61,71.0,92.0,62.0,2.0
2005-07-29,91,86,65,82,93.0,70,67,58,60,69.0,77.0,53.0,1.0
2005-07-30,91,86,65,82,93.0,70,67,58,60,70.0,81.0,58.0,1.0
2005-07-31,91,86,65,82,93.0,70,67,58,60,71.0,83.0,60.0,1.0
2005-08-01,90,86,65,82,90.0,70,67,58,60,73.0,83.0,60.0,1.0
2005-08-02,90,86,65,82,94.0,70,67,58,60,72.0,83.0,60.0,1.0
2005-08-03,90,86,65,82,98.0,70,67,58,60,73.0,86.0,62.0,1.0
2005-08-04,90,86,65,82,93.0,70,67,58,60,73.0,89.0,64.0,1.0
2005-08-05,90,86,65,82,90.0,70,67,58,60,72.0,89.0,66.0,1.0
2005-08-06,90,86,65,82,92.0,70,67,58,60,71.0,92.0,60.0,2.0
2005-08-07,90,86,65,82,91.0,70,67,58,60,72.0,83.0,58.0,1.0
2005-08-08,90,86,65,82,94.0,70,67,58,60,70.0,84.0,61.0,1.0
2005-08-09,90,86,65,82,94.0,70,67,58,60,70.0,89.0,66.0,2.0
2005-08-10,90,86,65,82,96.0,70,66,58,59,73.0,85.0,67.0,1.0
2005-08-11,90,86,65,81,93.0,70,66,58,59,75.0,88.0,65.0,2.0
2005-08-12,90,86,65,81,94.0,70,66,58,59,73.0,87.0,66.0,
2005-08-13,89,86,65,81,93.0,70,66,58,59,71.0,,,
2005-08-14,89,86,65,81,94.0,70,66,58,59,70.0,92.0,68.0,2.0
2005-08-15,89,86,65,81,96.0,70,66,58,59,74.0,89.0,63.0,2.0
2005-08-16,89,86,65,81,93.0,70,66,58,59,70.0,67.0,56.0,0.0
2005-08-17,89,86,65,81,91.0,70,66,58,59,73.0,77.0,56.0,0.0
2005-08-18,89,86,65,81,93.0,70,66,58,58,72.0,82.0,52.0,0.0
2005-08-19,89,86,65,81,92.0,70,66,58,58,70.0,76.0,54.0,
2005-08-20,89,86,65,81,90.0,70,66,58,58,68.0,76.0,,
2005-08-21,89,86,65,80,90.0,70,66,58,58,68.0,81.0,66.0,1.0
2005-08-22,88,85,65,80,92.0,70,66,58,58,73.0,85.0,58.0,1.0
2005-08-23,88,85,65,80,92.0,70,66,58,58,70.0,81.0,53.0,0.0
2005-08-24,88,85,65,80,90.0,70,66,58,58,68.0,76.0,56.0,0.0
2005-08-25,88,85,65,80,89.0,70,66,58,57,67.0,72.0,54.0,0.0
2005-08-26,88,85,65,80,90.0,70,66,58,57,70.0,78.0,50.0,0.0
2005-08-27,88,85,65,80,92.0,70,66,58,57,69.0,81.0,52.0,
2005-08-28,88,85,65,79,93.0,70,66,58,57,69.0,82.0,,
2005-08-29,88,85,65,79,92.0,70,66,58,57,72.0,,,
2005-08-30,88,85,65,79,92.0,70,66,58,56,71.0,84.0,68.0,2.0
2005-08-31,87,84,65,79,92.0,70,66,58,56,69.0,73.0,69.0,1.0
2005-09-01,87,84,65,79,92.0,70,66,58,56,73.0,78.0,63.0,1.0
2005-09-02,87,84,65,78,92.0,70,66,58,56,72.0,79.0,54.0,0.0
2005-09-03,87,84,65,78,91.0,70,66,58,55,69.0,82.0,56.0,
2005-09-04,87,84,65,78,93.0,70,66,58,55,73.0,,,
2005-09-05,87,84,65,78,92.0,70,66,58,55,68.0,77.0,49.0,0.0
2005-09-06,86,83,65,77,89.0,70,66,58,55,68.0,76.0,46.0,0.0
2005-09-07,86,83,65,77,92.0,70,66,58,54,71.0,78.0,49.0,0.0
2005-09-08,86,83,65,77,90.0,70,66,58,54,71.0,82.0,52.0,0.0
2005-09-09,86,83,65,76,93.0,70,66,58,54,69.0,83.0,53.0,1.0
2005-09-10,86,83,65,76,91.0,70,66,58,53,71.0,84.0,49.0,1.0
2005-09-11,86,83,65,76,92.0,70,66,58,53,70.0,83.0,41.0,1.0
2005-09-12,86,82,65,75,95.0,70,66,58,53,68.0,83.0,51.0,1.0
2005-09-13,86,82,65,75,90.0,70,66,58,52,66.0,87.0,60.0,2.0
2005-09-14,86,82,65,75,88.0,70,66,58,52,65.0,88.0,63.0,2.0
2005-09-15,86,82,65,74,89.0,70,66,58,51,70.0,89.0,65.0,2.0
2005-09-16,86,82,65,74,85.0,70,66,58,51,67.0,78.0,65.0,1.0
2005-09-17,86,82,65,73,88.0,70,66,58,51,67.0,67.0,61.0,1.0
2005-09-18,86,82,65,73,86.0,70,66,58,50,64.0,76.0,59.0,1.0
2005-09-19,86,82,65,73,84.0,70,66,58,50,67.0,78.0,52.0,0.0
2005-09-20,86,81,65,72,89.0,70,66,58,49,65.0,79.0,55.0,1.0
2005-09-21,86,81,65,72,91.0,70,66,58,49,65.0,74.0,58.0,1.0
2005-09-22,86,81,65,71,88.0,70,66,58,49,65.0,81.0,50.0,1.0
2005-09-23,86,81,65,71,89.0,70,66,58,48,71.0,81.0,61.0,1.0
2005-09-24,86,81,65,70,88.0,70,66,58,48,67.0,77.0,43.0,0.0
2005-09-25,86,81,65,70,89.0,70,66,58,47,65.0,68.0,40.0,0.0
2005-09-26,86,81,65,70,86.0,70,66,58,47,64.0,70.0,57.0,1.0
2005-09-27,86,80,65,69,86.0,70,66,58,46,65.0,70.0,60.0,1.0
2005-09-28,86,80,65,69,83.0,70,66,58,46,65.0,68.0,41.0,
2005-09-29,86,80,65,68,85.0,70,66,58,45,65.0,71.0,,
2005-09-30,86,80,65,68,82.0,70,66,58,45,68.0,59.0,41.0,0.0
2005-10-01,86,80,65,67,85.0,70,66,58,44,69.0,69.0,38.0,0.0
2005-10-02,86,80,65,67,79.0,70,66,58,44,57.0,76.0,42.0,0.0
2005-10-03,86,80,65,66,83.0,70,66,58,44,57.0,77.0,46.0,0.0
2005-10-04,86,80,65,66,80.0,70,66,58,43,58.0,74.0,53.0,0.0
2005-10-05,86,80,65,66,82.0,70,66,58,43,61.0,76.0,53.0,0.0
2005-10-06,86,80,65,65,79.0,70,66,58,42,56.0,78.0,56.0,0.0
2005-10-07,86,80,65,65,82.0,70,66,58,42,57.0,77.0,57.0,1.0
2005-10-08,86,80,65,64,87.0,70,66,58,41,66.0,75.0,66.0,1.0
2005-10-09,86,80,65,64,81.0,70,66,58,41,68.0,75.0,46.0,
2005-10-10,86,80,65,64,81.0,70,66,58,41,61.0,54.0,,
2005-10-11,86,80,65,63,81.0,70,66,58,40,67.0,53.0,46.0,0.0
2005-10-12,86,80,65,63,78.0,70,66,58,40,56.0,56.0,47.0,0.0
2005-10-13,86,80,65,62,81.0,70,66,58,39,63.0,51.0,48.0,0.0
2005-10-14,86,80,65,62,78.0,70,66,58,39,64.0,55.0,51.0,0.0
2005-10-15,86,80,65,62,79.0,70,66,58,39,61.0,58.0,55.0,0.0
2005-10-16,86,80,65,61,81.0,70,66,58,38,64.0,60.0,48.0,0.0
2005-10-17,86,80,65,61,82.0,70,66,58,38,54.0,56.0,48.0,0.0
2005-10-18,86,80,65,61,81.0,70,66,58,38,55.0,56.0,40.0,0.0
2005-10-19,86,80,65,60,79.0,70,66,58,37,56.0,63.0,43.0,0.0
2005-10-20,86,80,65,60,84.0,70,66,58,37,52.0,64.0,43.0,0.0
2005-10-21,86,80,65,60,77.0,70,66,58,37,55.0,53.0,34.0,0.0
2005-10-22,86,80,65,59,79.0,70,66,58,37,56.0,58.0,31.0,0.0
2005-10-23,86,80,65,59,85.0,70,66,58,36,56.0,55.0,32.0,0.0
2005-10-24,86,80,65,59,77.0,70,66,58,36,58.0,46.0,38.0,0.0
2005-10-25,86,80,65,58,79.0,70,66,58,36,63.0,46.0,40.0,0.0
2005-10-26,86,80,65,58,82.0,70,66,58,35,54.0,46.0,35.0,0.0
2005-10-27,86,80,65,58,81.0,70,66,58,35,61.0,45.0,32.0,0.0
2005-10-28,86,80,65,57,83.0,70,66,58,35,54.0,45.0,33.0,0.0
2005-10-29,86,80,65,57,77.0,70,66,58,35,57.0,45.0,30.0,
2005-10-30,86,80,65,57,77.0,70,66,58,34,57.0,,,
2005-10-31,86,80,65,56,73.0,70,66,58,34,52.0,62.0,,
2005-11-01,86,80,65,56,75.0,70,66,58,34,52.0,67.0,34.0,0.0
2005-11-02,86,80,65,56,75.0,70,66,58,34,61.0,68.0,34.0,0.0
2005-11-03,86,80,65,55,79.0,70,66,58,33,58.0,54.0,31.0,0.0
2005-11-04,86,80,65,55,75.0,70,66,58,33,58.0,60.0,33.0,
2005-11-05,86,80,65,54,76.0,70,66,58,33,60.0,67.0,,
2005-11-06,86,80,65,54,73.0,70,66,58,33,59.0,,,
2005-11-07,86,80,65,54,72.0,70,66,58,32,54.0,71.0,43.0,0.0
2005-11-08,86,80,65,53,74.0,70,66,58,32,55.0,56.0,33.0,0.0
2005-11-09,86,80,65,53,75.0,70,66,58,32,48.0,56.0,29.0,0.0
2005-11-10,86,80,65,53,75.0,70,66,58,32,50.0,58.0,31.0,
2005-11-11,86,80,65,52,71.0,70,66,58,31,52.0,,,
2005-11-12,86,80,65,52,73.0,70,66,58,31,50.0,,,
2005-11-13,86,80,65,51,67.0,70,66,58,31,45.0,,,
2005-11-14,86,80,65,51,68.0,70,66,58,30,49.0,60.0,20.0,0.0
2005-11-15,86,80,65,51,69.0,70,66,58,30,54.0,59.0,32.0,
2005-11-16,86,80,65,50,75.0,70,66,58,30,59.0,,,
2005-11-17,86,80,65,50,71.0,70,66,58,30,55.0,65.0,37.0,0.0
2005-11-18,86,80,65,49,63.0,70,66,58,29,46.0,43.0,25.0,
2005-11-19,86,80,65,49,71.0,70,66,58,29,43.0,,,
2005-11-20,86,80,65,48,69.0,70,66,58,29,45.0,44.0,18.0,0.0
2005-11-21,86,80,65,48,71.0,70,66,58,28,45.0,54.0,26.0,0.0
2005-11-22,86,80,65,48,71.0,70,66,58,28,47.0,54.0,27.0,0.0
2005-11-23,86,80,65,47,62.0,70,66,58,28,45.0,44.0,25.0,
2005-11-24,86,80,65,47,68.0,70,66,58,28,49.0,,,
2005-11-25,86,80,65,46,70.0,70,66,58,27,54.0,,,
2005-11-26,86,80,65,46,70.0,70,66,58,27,52.0,,,
2005-11-27,86,80,65,46,66.0,70,66,58,27,45.0,,,
2005-11-28,86,80,65,45,62.0,70,66,58,26,46.0,,,
2005-11-29,86,80,65,45,70.0,70,66,58,26,44.0,46.0,33.0,0.0
2005-11-30,86,80,65,44,63.0,70,66,58,26,45.0,60.0,43.0,
2005-12-01,86,80,65,44,65.0,70,66,58,25,54.0,,,
2005-12-02,86,80,65,43,66.0,70,66,58,25,42.0,,,
2005-12-03,86,80,65,43,62.0,70,66,58,25,38.0,,,
2005-12-04,86,80,65,43,64.0,70,66,58,24,38.0,,,
2005-12-05,86,80,65,42,65.0,70,66,58,24,37.0,,,
2005-12-06,86,80,65,42,65.0,70,66,58,24,49.0,,,
