Date,MaxT_Red,MaxT_Orange,MaxT_Yellow,MaxT_Normal,MaxT_Records,MinT_Red,MinT_Orange,MinT_Yellow,MinT_Normal,MinT_Records,MaxT_Obs,MinT_Obs,HeatRisk
2009-02-25,89,82,69,46,72.0,73,69,61,29,48.0,43.0,18.0,0.0
2009-02-26,89,82,69,47,67.0,73,69,61,29,47.0,49.0,24.0,0.0
2009-02-27,89,82,69,47,73.0,73,69,61,29,47.0,66.0,32.0,0.0
2009-02-28,89,82,69,47,66.0,73,69,61,30,46.0,52.0,36.0,0.0
2009-03-01,89,82,69,48,75.0,73,69,61,30,50.0,37.0,29.0,0.0
2009-03-02,89,82,69,48,77.0,73,69,61,30,57.0,29.0,16.0,0.0
2009-03-03,89,82,69,48,66.0,73,69,61,30,48.0,25.0,9.0,0.0
2009-03-04,89,82,69,48,76.0,73,69,61,31,53.0,32.0,10.0,0.0
2009-03-05,89,82,69,49,79.0,73,69,61,31,49.0,42.0,16.0,0.0
2009-03-06,89,82,69,49,67.0,73,69,61,31,44.0,58.0,34.0,0.0
2009-03-07,89,82,69,49,73.0,73,69,61,31,43.0,73.0,40.0,0.0
2009-03-08,89,82,69,50,81.0,73,69,61,32,52.0,73.0,52.0,0.0
2009-03-09,89,82,69,50,81.0,73,69,61,32,48.0,63.0,45.0,0.0
2009-03-10,89,82,69,50,80.0,73,69,61,32,54.0,47.0,40.0,0.0
2009-03-11,89,82,69,51,73.0,73,69,61,32,48.0,63.0,40.0,0.0
2009-03-12,89,82,69,51,85.0,73,69,61,33,50.0,47.0,31.0,0.0
2009-03-13,89,82,69,51,85.0,73,69,61,33,56.0,41.0,32.0,0.0
2009-03-14,89,82,69,52,77.0,73,69,61,33,52.0,46.0,33.0,0.0
2009-03-15,89,82,69,52,80.0,73,69,61,34,51.0,43.0,39.0,0.0
2009-03-16,89,82,69,52,79.0,73,69,61,34,57.0,50.0,39.0,0.0
2009-03-17,89,82,69,53,76.0,73,69,61,34,53.0,56.0,39.0,0.0
2009-03-18,89,82,69,53,78.0,73,69,61,34,47.0,63.0,34.0,0.0
2009-03-19,89,82,69,53,74.0,73,69,61,35,50.0,55.0,40.0,0.0
2009-03-20,89,82,69,54,80.0,73,69,61,35,57.0,46.0,30.0,0.0
2009-03-21,89,82,69,54,86.0,73,69,61,35,54.0,49.0,28.0,0.0
2009-03-22,89,82,69,55,82.0,73,69,61,36,62.0,59.0,31.0,0.0
2009-03-23,89,82,69,55,81.0,73,69,61,36,53.0,48.0,30.0,0.0
2009-03-24,89,82,69,55,75.0,73,69,61,36,51.0,50.0,24.0,0.0
2009-03-25,89,82,69,56,79.0,73,69,61,36,50.0,51.0,27.0,0.0
2009-03-26,89,82,69,56,75.0,73,69,61,37,51.0,47.0,40.0,0.0
2009-03-27,89,82,69,57,83.0,73,69,61,37,53.0,62.0,39.0,0.0
2009-03-28,89,82,69,57,83.0,73,69,61,37,60.0,53.0,47.0,0.0
2009-03-29,89,82,69,57,84.0,73,69,61,38,61.0,74.0,46.0,0.0
2009-03-30,89,82,69,58,86.0,73,69,61,38,56.0,52.0,39.0,0.0
2009-03-31,89,82,69,58,82.0,73,69,61,38,57.0,56.0,32.0,0.0
2009-04-01,89,82,69,59,81.0,73,69,61,39,62.0,52.0,40.0,0.0
2009-04-02,89,82,69,59,83.0,73,69,61,39,51.0,63.0,49.0,0.0
2009-04-03,89,82,69,59,86.0,73,69,61,39,57.0,72.0,54.0,0.0
2009-04-04,89,82,69,60,80.0,73,69,61,40,59.0,62.0,47.0,0.0
2009-04-05,89,82,69,60,82.0,73,69,61,40,54.0,67.0,42.0,0.0
2009-04-06,89,82,69,61,86.0,73,69,61,40,56.0,60.0,46.0,0.0
2009-04-07,89,82,69,61,87.0,73,69,61,41,61.0,49.0,36.0,0.0
2009-04-08,89,82,69,61,86.0,73,69,61,41,58.0,54.0,36.0,0.0
2009-04-09,89,82,69,62,85.0,73,69,61,41,66.0,63.0,33.0,0.0
2009-04-10,89,82,69,62,90.0,73,69,61,42,61.0,67.0,42.0,0.0
2009-04-11,89,82,69,63,82.0,73,69,61,42,51.0,53.0,40.0,0.0
2009-04-12,89,82,69,63,87.0,73,69,61,42,57.0,53.0,31.0,0.0
2009-04-13,89,82,69,63,85.0,73,69,61,43,61.0,56.0,30.0,0.0
2009-04-14,89,82,69,64,83.0,73,69,61,43,60.0,49.0,42.0,0.0
2009-04-15,89,82,69,64,84.0,73,69,61,43,62.0,48.0,37.0,0.0
2009-04-16,89,82,69,65,89.0,73,69,61,44,63.0,64.0,36.0,0.0
2009-04-17,89,82,69,65,92.0,73,69,61,44,60.0,69.0,35.0,0.0
2009-04-18,89,82,69,65,87.0,73,69,61,44,65.0,77.0,48.0,0.0
2009-04-19,89,82,69,66,92.0,73,69,61,45,63.0,67.0,49.0,0.0
2009-04-20,89,82,69,66,90.0,73,69,61,45,60.0,52.0,47.0,0.0
2009-04-21,89,82,69,66,92.0,73,69,61,45,61.0,68.0,48.0,0.0
2009-04-22,89,82,69,67,94.0,73,69,61,46,59.0,53.0,45.0,0.0
2009-04-23,89,82,69,67,89.0,73,69,61,46,65.0,60.0,42.0,0.0
2009-04-24,89,82,69,68,84.0,73,69,61,46,61.0,72.0,38.0,0.0
2009-04-25,89,82,69,68,89.0,73,69,61,47,59.0,88.0,51.0,1.0
2009-04-26,89,82,69,68,92.0,73,69,61,47,64.0,91.0,64.0,2.0
2009-04-27,89,82,69,68,91.0,73,69,61,47,64.0,89.0,62.0,2.0
2009-04-28,89,82,69,69,89.0,73,69,61,48,64.0,86.0,64.0,1.0
2009-04-29,89,82,69,69,91.0,73,69,61,48,65.0,68.0,51.0,0.0
2009-04-30,89,82,69,69,86.0,73,69,61,48,62.0,64.0,49.0,0.0
2009-05-01,89,82,69,70,90.0,73,69,61,49,61.0,73.0,56.0,0.0
2009-05-02,89,82,69,70,88.0,73,69,61,49,66.0,65.0,57.0,0.0
2009-05-03,89,82,69,70,90.0,73,69,61,49,70.0,58.0,54.0,0.0
2009-05-04,89,82,69,71,88.0,73,69,61,50,67.0,55.0,51.0,0.0
2009-05-05,89,82,69,71,88.0,73,69,61,50,64.0,60.0,51.0,0.0
2009-05-06,89,82,69,71,89.0,73,69,61,50,68.0,65.0,53.0,0.0
2009-05-07,89,82,69,71,91.0,73,69,61,51,67.0,73.0,54.0,0.0
2009-05-08,89,82,69,72,90.0,73,69,61,51,67.0,76.0,54.0,1.0
2009-05-09,89,82,69,72,92.0,73,69,61,51,69.0,83.0,61.0,1.0
2009-05-10,89,82,69,72,91.0,73,69,61,52,64.0,72.0,52.0,0.0
2009-05-11,89,82,69,72,90.0,73,69,61,52,66.0,63.0,48.0,0.0
2009-05-12,89,82,69,73,90.0,73,69,61,52,66.0,69.0,46.0,0.0
2009-05-13,89,82,69,73,89.0,73,69,61,53,65.0,71.0,43.0,0.0
2009-05-14,89,82,69,73,93.0,73,69,61,53,65.0,75.0,58.0,1.0
2009-05-15,89,82,69,73,88.0,73,69,61,53,66.0,79.0,64.0,1.0
2009-05-16,89,82,69,74,89.0,73,69,61,53,64.0,78.0,63.0,1.0
2009-05-17,89,82,69,74,92.0,73,69,61,54,68.0,68.0,53.0,0.0
2009-05-18,89,82,69,74,94.0,73,69,61,54,72.0,62.0,42.0,0.0
2009-05-19,89,82,69,74,95.0,73,69,61,54,70.0,68.0,37.0,0.0
2009-05-20,89,82,69,75,96.0,73,69,61,55,70.0,78.0,46.0,0.0
2009-05-21,89,82,69,75,95.0,73,69,61,55,70.0,79.0,47.0,0.0
2009-05-22,89,82,69,75,91.0,73,69,61,55,68.0,82.0,56.0,1.0
2009-05-23,89,82,69,75,93.0,73,69,61,56,69.0,85.0,60.0,1.0
2009-05-24,89,83,69,76,90.0,73,69,61,56,72.0,82.0,65.0,1.0
2009-05-25,89,83,69,76,92.0,73,69,61,56,67.0,84.0,67.0,1.0
2009-05-26,89,83,69,76,92.0,73,69,61,57,68.0,70.0,51.0,0.0
2009-05-27,89,83,69,76,93.0,73,69,61,57,70.0,75.0,52.0,0.0
2009-05-28,89,83,69,77,91.0,73,69,61,57,74.0,79.0,59.0,0.0
2009-05-29,89,83,69,77,93.0,73,69,61,58,69.0,77.0,59.0,0.0
2009-05-30,89,83,69,77,95.0,73,69,61,58,70.0,79.0,55.0,0.0
2009-05-31,89,84,69,78,96.0,73,69,61,58,74.0,81.0,54.0,0.0
2009-06-01,89,84,69,78,94.0,73,69,61,59,72.0,71.0,47.0,0.0
2009-06-02,90,84,69,78,91.0,73,69,61,59,71.0,86.0,60.0,1.0
2009-06-03,90,84,69,78,91.0,73,69,61,59,70.0,78.0,58.0,0.0
2009-06-04,90,85,69,79,90.0,73,69,61,60,69.0,63.0,57.0,0.0
2009-06-05,90,85,69,79,92.0,73,69,61,60,71.0,62.0,57.0,0.0
2009-06-06,90,85,69,79,92.0,73,69,61,60,71.0,76.0,58.0,0.0
2009-06-07,91,86,69,80,94.0,73,69,61,61,73.0,81.0,58.0,1.0
2009-06-08,91,86,69,80,96.0,73,69,61,61,73.0,84.0,65.0,1.0
2009-06-09,91,86,69,80,97.0,73,69,61,61,76.0,81.0,65.0,1.0
2009-06-10,91,86,69,81,97.0,73,69,61,61,74.0,82.0,60.0,1.0
2009-06-11,91,86,69,81,95.0,73,69,61,62,74.0,73.0,65.0,1.0
2009-06-12,91,86,69,81,93.0,73,69,61,62,73.0,85.0,68.0,1.0
2009-06-13,91,87,69,82,96.0,73,69,61,62,74.0,81.0,65.0,1.0
2009-06-14,91,87,69,82,96.0,73,70,61,63,74.0,80.0,63.0,1.0
2009-06-15,92,87,69,82,97.0,73,70,61,63,75.0,76.0,62.0,1.0
2009-06-16,92,88,69,83,98.0,73,70,61,63,75.0,70.0,58.0,0.0
2009-06-17,92,88,69,83,96.0,73,70,61,64,74.0,69.0,57.0,1.0
2009-06-18,92,88,69,83,95.0,73,70,61,64,77.0,72.0,62.0,1.0
2009-06-19,92,88,69,83,100.0,73,70,61,64,75.0,79.0,60.0,1.0
2009-06-20,92,88,69,84,97.0,73,70,61,65,73.0,78.0,64.0,1.0
2009-06-21,92,88,69,84,98.0,73,70,61,65,73.0,79.0,67.0,1.0
2009-06-22,92,88,69,84,98.0,73,70,61,65,73.0,84.0,64.0,1.0
2009-06-23,92,89,69,85,95.0,73,70,61,65,74.0,83.0,66.0,1.0
2009-06-24,92,89,69,85,98.0,73,71,61,66,74.0,83.0,66.0,1.0
2009-06-25,93,89,69,85,97.0,73,71,61,66,75.0,84.0,67.0,1.0
2009-06-26,93,89,69,85,99.0,73,71,61,66,77.0,88.0,69.0,1.0
2009-06-27,93,89,69,85,97.0,73,71,61,66,74.0,83.0,64.0,1.0
2009-06-28,93,89,69,86,95.0,73,71,61,67,76.0,85.0,63.0,1.0
2009-06-29,93,89,69,86,98.0,73,71,61,67,74.0,84.0,63.0,1.0
2009-06-30,93,89,69,86,98.0,73,71,61,67,74.0,86.0,65.0,1.0
2009-07-01,93,89,69,86,99.0,73,71,61,67,75.0,85.0,64.0,1.0
2009-07-02,94,89,69,86,98.0,73,71,61,67,75.0,83.0,66.0,1.0
2009-07-03,94,89,69,86,102.0,74,72,61,67,76.0,81.0,64.0,1.0
2009-07-04,94,89,69,87,102.0,74,72,61,68,76.0,82.0,62.0,1.0
2009-07-05,94,89,69,87,100.0,74,72,61,68,80.0,78.0,59.0,0.0
2009-07-06,94,89,69,87,103.0,74,72,61,68,77.0,85.0,59.0,1.0
2009-07-07,94,89,69,87,103.0,74,72,61,68,78.0,86.0,65.0,1.0
2009-07-08,94,89,69,87,98.0,74,72,61,68,79.0,80.0,58.0,0.0
2009-07-09,95,89,69,87,98.0,74,72,61,68,78.0,80.0,57.0,0.0
2009-07-10,95,89,69,87,100.0,74,72,61,68,80.0,79.0,57.0,1.0
2009-07-11,95,89,69,87,98.0,75,73,61,68,78.0,79.0,62.0,1.0
2009-07-12,95,89,69,87,93.0,75,73,61,68,76.0,85.0,63.0,1.0
2009-07-13,95,89,69,87,96.0,75,73,61,69,75.0,82.0,58.0,0.0
2009-07-14,95,89,69,87,100.0,75,73,61,69,75.0,83.0,58.0,0.0
2009-07-15,95,89,69,87,99.0,75,73,61,69,78.0,86.0,56.0,1.0
2009-07-16,95,89,69,87,100.0,75,73,61,69,77.0,89.0,71.0,1.0
2009-07-17,95,89,69,87,100.0,75,73,61,69,75.0,85.0,67.0,1.0
2009-07-18,95,89,69,87,101.0,75,73,61,69,77.0,82.0,63.0,1.0
2009-07-19,95,89,69,87,100.0,75,73,61,69,81.0,83.0,58.0,1.0
2009-07-20,95,89,69,87,97.0,75,73,61,69,79.0,83.0,62.0,1.0
2009-07-21,95,89,69,87,102.0,75,73,61,69,77.0,76.0,64.0,1.0
2009-07-22,95,89,69,87,102.0,75,73,61,69,82.0,84.0,64.0,1.0
2009-07-23,95,89,69,87,100.0,75,73,61,69,80.0,77.0,68.0,1.0
2009-07-24,95,89,69,87,98.0,75,73,61,69,81.0,81.0,62.0,1.0
2009-07-25,95,89,69,87,96.0,75,73,61,69,78.0,86.0,61.0,1.0
2009-07-26,95,89,69,87,96.0,75,73,61,69,78.0,88.0,68.0,1.0
2009-07-27,95,89,69,87,97.0,75,73,61,69,76.0,86.0,72.0,1.0
2009-07-28,94,89,69,87,97.0,75,73,61,69,76.0,87.0,70.0,1.0
2009-07-29,94,89,69,86,98.0,75,73,61,68,77.0,87.0,74.0,1.0
2009-07-30,94,89,69,86,97.0,75,73,61,68,75.0,87.0,70.0,1.0
2009-07-31,94,89,69,86,102.0,75,73,61,68,77.0,88.0,69.0,1.0
2009-08-01,94,89,69,86,100.0,75,73,61,68,77.0,84.0,66.0,1.0
2009-08-02,94,89,69,86,101.0,75,73,61,68,79.0,80.0,69.0,1.0
2009-08-03,94,89,69,86,98.0,75,73,61,68,79.0,85.0,71.0,1.0
2009-08-04,94,89,69,86,96.0,75,73,61,68,76.0,86.0,65.0,1.0
2009-08-05,94,89,69,86,98.0,75,73,61,68,78.0,85.0,71.0,1.0
2009-08-06,94,89,69,86,101.0,75,73,61,68,75.0,78.0,64.0,1.0
2009-08-07,94,89,69,86,99.0,74,72,61,68,76.0,81.0,59.0,1.0
2009-08-08,93,89,69,86,98.0,74,72,61,68,80.0,82.0,64.0,1.0
2009-08-09,93,89,69,86,99.0,74,72,61,68,76.0,87.0,70.0,1.0
2009-08-10,93,89,69,86,96.0,74,72,61,68,75.0,93.0,69.0,2.0
2009-08-11,93,89,69,85,96.0,74,72,61,67,78.0,88.0,73.0,2.0
2009-08-12,93,89,69,85,95.0,74,72,61,67,79.0,88.0,72.0,1.0
2009-08-13,93,89,69,85,98.0,74,72,61,67,81.0,78.0,70.0,1.0
2009-08-14,93,89,69,85,96.0,74,72,61,67,79.0,84.0,65.0,1.0
2009-08-15,93,89,69,85,98.0,74,72,61,67,76.0,87.0,67.0,1.0
2009-08-16,93,89,69,85,97.0,74,72,61,67,78.0,88.0,68.0,1.0
2009-08-17,93,89,69,85,94.0,74,72,61,67,76.0,90.0,68.0,1.0
2009-08-18,92,89,69,85,96.0,74,72,61,67,76.0,90.0,71.0,2.0
2009-08-19,92,89,69,85,95.0,74,71,61,66,76.0,88.0,71.0,2.0
2009-08-20,92,89,69,85,100.0,73,71,61,66,75.0,90.0,74.0,2.0
2009-08-21,92,89,69,85,94.0,73,71,61,66,74.0,92.0,72.0,2.0
2009-08-22,92,89,69,84,95.0,73,71,61,66,74.0,87.0,72.0,2.0
2009-08-23,92,89,69,84,93.0,73,71,61,66,73.0,86.0,73.0,2.0
2009-08-24,92,89,69,84,93.0,73,71,61,66,73.0,86.0,67.0,1.0
2009-08-25,92,89,69,84,96.0,73,70,61,65,74.0,85.0,65.0,1.0
2009-08-26,92,89,69,84,98.0,73,70,61,65,75.0,87.0,67.0,1.0
2009-08-27,92,89,69,84,98.0,73,70,61,65,74.0,84.0,71.0,2.0
2009-08-28,92,89,69,84,100.0,73,70,61,65,77.0,76.0,71.0,2.0
2009-08-29,92,89,69,83,98.0,73,70,61,65,76.0,82.0,70.0,1.0
2009-08-30,92,89,69,83,101.0,73,70,61,64,76.0,83.0,66.0,1.0
2009-08-31,92,89,69,83,101.0,73,70,61,64,75.0,75.0,58.0,0.0
2009-09-01,92,89,69,83,97.0,73,70,61,64,75.0,75.0,54.0,0.0
2009-09-02,91,88,69,83,100.0,73,70,61,64,74.0,77.0,52.0,0.0
2009-09-03,91,88,69,82,100.0,73,70,61,63,79.0,79.0,57.0,1.0
2009-09-04,91,88,69,82,95.0,73,70,61,63,74.0,82.0,62.0,1.0
2009-09-05,91,88,69,82,93.0,73,70,61,63,74.0,86.0,61.0,1.0
2009-09-06,91,88,69,82,98.0,73,70,61,63,75.0,79.0,61.0,1.0
2009-09-07,91,88,69,81,95.0,73,69,61,62,75.0,74.0,65.0,1.0
2009-09-08,91,88,69,81,94.0,73,69,61,62,72.0,74.0,64.0,1.0
2009-09-09,90,87,69,81,95.0,73,69,61,62,79.0,74.0,65.0,1.0
2009-09-10,90,87,69,81,98.0,73,69,61,61,76.0,71.0,59.0,0.0
2009-09-11,90,87,69,80,100.0,73,69,61,61,73.0,65.0,58.0,0.0
2009-09-12,90,87,69,80,96.0,73,69,61,61,71.0,68.0,61.0,1.0
2009-09-13,89,86,69,80,95.0,73,69,61,60,71.0,80.0,63.0,1.0
2009-09-14,89,86,69,79,93.0,73,69,61,60,73.0,80.0,58.0,1.0
2009-09-15,89,86,69,79,91.0,73,69,61,60,73.0,82.0,61.0,1.0
2009-09-16,89,86,69,79,94.0,73,69,61,59,74.0,70.0,62.0,1.0
2009-09-17,89,85,69,78,92.0,73,69,61,59,73.0,66.0,58.0,0.0
2009-09-18,89,85,69,78,89.0,73,69,61,59,73.0,75.0,59.0,0.0
2009-09-19,89,85,69,78,94.0,73,69,61,58,72.0,72.0,51.0,0.0
2009-09-20,89,85,69,77,93.0,73,69,61,58,72.0,71.0,46.0,0.0
2009-09-21,89,85,69,77,92.0,73,69,61,58,74.0,76.0,50.0,1.0
2009-09-22,89,85,69,76,94.0,73,69,61,57,74.0,76.0,62.0,1.0
2009-09-23,89,85,69,76,94.0,73,69,61,57,72.0,81.0,67.0,1.0
2009-09-24,89,85,69,76,92.0,73,69,61,56,74.0,83.0,69.0,1.0
2009-09-25,89,84,69,75,93.0,73,69,61,56,73.0,76.0,57.0,0.0
2009-09-26,89,84,69,75,92.0,73,69,61,55,71.0,68.0,55.0,0.0
2009-09-27,89,84,69,74,91.0,73,69,61,55,70.0,75.0,59.0,0.0
2009-09-28,89,84,69,74,87.0,73,69,61,55,71.0,78.0,55.0,0.0
2009-09-29,89,84,69,74,87.0,73,69,61,54,70.0,68.0,52.0,0.0
2009-09-30,89,84,69,73,88.0,73,69,61,54,68.0,66.0,47.0,0.0
2009-10-01,89,84,69,73,86.0,73,69,61,53,70.0,60.0,44.0,0.0
2009-10-02,89,83,69,72,98.0,73,69,61,53,69.0,68.0,48.0,0.0
2009-10-03,89,83,69,72,86.0,73,69,61,53,68.0,74.0,58.0,0.0
2009-10-04,89,83,69,72,87.0,73,69,61,52,72.0,74.0,51.0,0.0
2009-10-05,89,83,69,71,91.0,73,69,61,52,66.0,69.0,48.0,0.0
2009-10-06,89,83,69,71,88.0,73,69,61,51,71.0,67.0,43.0,0.0
2009-10-07,89,83,69,70,90.0,73,69,61,51,69.0,72.0,54.0,0.0
2009-10-08,89,83,69,70,88.0,73,69,61,50,73.0,67.0,47.0,0.0
2009-10-09,89,83,69,70,87.0,73,69,61,50,73.0,79.0,59.0,0.0
2009-10-10,89,83,69,69,85.0,73,69,61,50,70.0,71.0,47.0,0.0
2009-10-11,89,83,69,69,87.0,73,69,61,49,71.0,65.0,41.0,0.0
2009-10-12,89,83,69,68,87.0,73,69,61,49,66.0,55.0,44.0,0.0
2009-10-13,89,83,69,68,87.0,73,69,61,48,69.0,68.0,44.0,0.0
2009-10-14,89,83,69,68,87.0,73,69,61,48,64.0,53.0,38.0,0.0
2009-10-15,89,83,69,67,87.0,73,69,61,48,68.0,49.0,41.0,0.0
2009-10-16,89,83,69,67,84.0,73,69,61,47,60.0,45.0,40.0,0.0
2009-10-17,89,83,69,67,81.0,73,69,61,47,63.0,46.0,42.0,0.0
2009-10-18,89,83,69,66,83.0,73,69,61,46,62.0,51.0,36.0,0.0
2009-10-19,89,83,69,66,87.0,73,69,61,46,63.0,57.0,35.0,0.0
2009-10-20,89,83,69,65,82.0,73,69,61,46,63.0,67.0,36.0,0.0
2009-10-21,89,83,69,65,84.0,73,69,61,45,62.0,75.0,42.0,0.0
2009-10-22,89,83,69,65,81.0,73,69,61,45,65.0,73.0,48.0,0.0
2009-10-23,89,83,69,64,81.0,73,69,61,45,66.0,67.0,51.0,0.0
2009-10-24,89,83,69,64,82.0,73,69,61,44,60.0,73.0,60.0,0.0
2009-10-25,89,83,69,64,79.0,73,69,61,44,63.0,62.0,44.0,0.0
2009-10-26,89,83,69,63,77.0,73,69,61,44,60.0,62.0,41.0,0.0
2009-10-27,89,83,69,63,79.0,73,69,61,43,65.0,60.0,52.0,0.0
2009-10-28,89,83,69,63,82.0,73,69,61,43,60.0,68.0,56.0,0.0
2009-10-29,89,83,69,62,77.0,73,69,61,43,58.0,57.0,51.0,0.0
2009-10-30,89,83,69,62,78.0,73,69,61,42,57.0,58.0,48.0,0.0
2009-10-31,89,83,69,62,84.0,73,69,61,42,63.0,71.0,57.0,0.0
2009-11-01,89,83,69,61,85.0,73,69,61,42,67.0,58.0,50.0,0.0
2009-11-02,89,83,69,61,81.0,73,69,61,41,68.0,57.0,40.0,0.0
2009-11-03,89,83,69,61,78.0,73,69,61,41,60.0,63.0,37.0,0.0
2009-11-04,89,83,69,60,79.0,73,69,61,41,64.0,52.0,35.0,0.0
2009-11-05,89,83,69,60,81.0,73,69,61,40,58.0,56.0,37.0,0.0
2009-11-06,89,83,69,59,79.0,73,69,61,40,64.0,49.0,32.0,0.0
2009-11-07,89,83,69,59,75.0,73,69,61,40,56.0,57.0,27.0,0.0
2009-11-08,89,83,69,59,77.0,73,69,61,39,62.0,72.0,38.0,0.0
2009-11-09,89,83,69,58,74.0,73,69,61,39,57.0,66.0,40.0,0.0
2009-11-10,89,83,69,58,76.0,73,69,61,39,58.0,64.0,47.0,0.0
2009-11-11,89,83,69,58,74.0,73,69,61,39,59.0,57.0,46.0,0.0
2009-11-12,89,83,69,57,72.0,73,69,61,38,58.0,50.0,43.0,0.0
2009-11-13,89,83,69,57,73.0,73,69,61,38,53.0,55.0,50.0,0.0
2009-11-14,89,83,69,57,76.0,73,69,61,38,55.0,59.0,53.0,0.0
2009-11-15,89,83,69,56,80.0,73,69,61,37,59.0,72.0,54.0,0.0
2009-11-16,89,83,69,56,75.0,73,69,61,37,56.0,64.0,44.0,0.0
