Date,MaxT_Red,MaxT_Orange,MaxT_Yellow,MaxT_Normal,MaxT_Records,MinT_Red,MinT_Orange,MinT_Yellow,MinT_Normal,MinT_Records,MaxT_Obs,MinT_Obs,HeatRisk
2013-05-28,89,83,69,77,91.0,73,69,61,57,74.0,67.0,57.0,0.0
2013-05-29,89,83,69,77,93.0,73,69,61,58,69.0,89.0,60.0,2.0
2013-05-30,89,83,69,77,95.0,73,69,61,58,70.0,91.0,68.0,2.0
2013-05-31,89,84,69,78,96.0,73,69,61,58,74.0,91.0,69.0,2.0
2013-06-01,89,84,69,78,94.0,73,69,61,59,72.0,90.0,69.0,2.0
2013-06-02,90,84,69,78,91.0,73,69,61,59,71.0,88.0,70.0,2.0
2013-06-03,90,84,69,78,91.0,73,69,61,59,70.0,79.0,65.0,1.0
2013-06-04,90,85,69,79,90.0,73,69,61,60,69.0,76.0,57.0,0.0
2013-06-05,90,85,69,79,92.0,73,69,61,60,71.0,77.0,52.0,0.0
2013-06-06,90,85,69,79,92.0,73,69,61,60,71.0,75.0,59.0,1.0
2013-06-07,91,86,69,80,94.0,73,69,61,61,73.0,72.0,63.0,1.0
2013-06-08,91,86,69,80,96.0,73,69,61,61,73.0,79.0,63.0,1.0
2013-06-09,91,86,69,80,97.0,73,69,61,61,76.0,80.0,63.0,1.0
2013-06-10,91,86,69,81,97.0,73,69,61,61,74.0,77.0,68.0,1.0
2013-06-11,91,86,69,81,95.0,73,69,61,62,74.0,83.0,69.0,1.0
2013-06-12,91,86,69,81,93.0,73,69,61,62,73.0,84.0,66.0,1.0
2013-06-13,91,87,69,82,96.0,73,69,61,62,74.0,85.0,62.0,1.0
2013-06-14,91,87,69,82,96.0,73,70,61,63,74.0,78.0,57.0,0.0
2013-06-15,92,87,69,82,97.0,73,70,61,63,75.0,82.0,56.0,0.0
2013-06-16,92,88,69,83,98.0,73,70,61,63,75.0,84.0,60.0,1.0
2013-06-17,92,88,69,83,96.0,73,70,61,64,74.0,86.0,67.0,1.0
2013-06-18,92,88,69,83,95.0,73,70,61,64,77.0,78.0,63.0,1.0
2013-06-19,92,88,69,83,100.0,73,70,61,64,75.0,80.0,62.0,1.0
2013-06-20,92,88,69,84,97.0,73,70,61,65,73.0,78.0,59.0,0.0
2013-06-21,92,88,69,84,98.0,73,70,61,65,73.0,80.0,58.0,0.0
2013-06-22,92,88,69,84,98.0,73,70,61,65,73.0,84.0,60.0,1.0
2013-06-23,92,89,69,85,95.0,73,70,61,65,74.0,82.0,66.0,1.0
2013-06-24,92,89,69,85,98.0,73,71,61,66,74.0,91.0,69.0,1.0
2013-06-25,93,89,69,85,97.0,73,71,61,66,75.0,92.0,68.0,1.0
2013-06-26,93,89,69,85,99.0,73,71,61,66,77.0,90.0,69.0,2.0
2013-06-27,93,89,69,85,97.0,73,71,61,66,74.0,88.0,73.0,2.0
2013-06-28,93,89,69,86,95.0,73,71,61,67,76.0,87.0,68.0,1.0
2013-06-29,93,89,69,86,98.0,73,71,61,67,74.0,86.0,67.0,1.0
2013-06-30,93,89,69,86,98.0,73,71,61,67,74.0,83.0,68.0,2.0
2013-07-01,93,89,69,86,99.0,73,71,61,67,75.0,79.0,75.0,2.0
2013-07-02,94,89,69,86,98.0,73,71,61,67,75.0,85.0,73.0,2.0
2013-07-03,94,89,69,86,102.0,74,72,61,67,76.0,88.0,73.0,2.0
2013-07-04,94,89,69,87,102.0,74,72,61,68,76.0,89.0,75.0,3.0
2013-07-05,94,89,69,87,100.0,74,72,61,68,80.0,89.0,74.0,3.0
2013-07-06,94,89,69,87,103.0,74,72,61,68,77.0,92.0,76.0,3.0
2013-07-07,94,89,69,87,103.0,74,72,61,68,78.0,92.0,74.0,2.0
2013-07-08,94,89,69,87,98.0,74,72,61,68,79.0,86.0,71.0,1.0
2013-07-09,95,89,69,87,98.0,74,72,61,68,78.0,87.0,73.0,2.0
2013-07-10,95,89,69,87,100.0,74,72,61,68,80.0,88.0,75.0,2.0
2013-07-11,95,89,69,87,98.0,75,73,61,68,78.0,87.0,75.0,2.0
2013-07-12,95,89,69,87,93.0,75,73,61,68,76.0,76.0,71.0,1.0
2013-07-13,95,89,69,87,96.0,75,73,61,69,75.0,86.0,71.0,2.0
2013-07-14,95,89,69,87,100.0,75,73,61,69,75.0,90.0,75.0,2.0
2013-07-15,95,89,69,87,99.0,75,73,61,69,78.0,95.0,73.0,3.0
2013-07-16,95,89,69,87,100.0,75,73,61,69,77.0,95.0,77.0,3.0
2013-07-17,95,89,69,87,100.0,75,73,61,69,75.0,97.0,74.0,3.0
2013-07-18,95,89,69,87,101.0,75,73,61,69,77.0,96.0,77.0,3.0
2013-07-19,95,89,69,87,100.0,75,73,61,69,81.0,95.0,81.0,4.0
2013-07-20,95,89,69,87,97.0,75,73,61,69,79.0,93.0,76.0,3.0
2013-07-21,95,89,69,87,102.0,75,73,61,69,77.0,92.0,74.0,3.0
2013-07-22,95,89,69,87,102.0,75,73,61,69,82.0,88.0,76.0,2.0
2013-07-23,95,89,69,87,100.0,75,73,61,69,80.0,87.0,72.0,1.0
2013-07-24,95,89,69,87,98.0,75,73,61,69,81.0,82.0,66.0,1.0
2013-07-25,95,89,69,87,96.0,75,73,61,69,78.0,76.0,62.0,1.0
2013-07-26,95,89,69,87,96.0,75,73,61,69,78.0,83.0,63.0,1.0
2013-07-27,95,89,69,87,97.0,75,73,61,69,76.0,84.0,67.0,1.0
2013-07-28,94,89,69,87,97.0,75,73,61,69,76.0,81.0,69.0,1.0
2013-07-29,94,89,69,86,98.0,75,73,61,68,77.0,82.0,64.0,1.0
2013-07-30,94,89,69,86,97.0,75,73,61,68,75.0,82.0,60.0,1.0
2013-07-31,94,89,69,86,102.0,75,73,61,68,77.0,81.0,62.0,1.0
2013-08-01,94,89,69,86,100.0,75,73,61,68,77.0,77.0,69.0,1.0
2013-08-02,94,89,69,86,101.0,75,73,61,68,79.0,84.0,66.0,1.0
2013-08-03,94,89,69,86,98.0,75,73,61,68,79.0,79.0,66.0,1.0
2013-08-04,94,89,69,86,96.0,75,73,61,68,76.0,80.0,62.0,1.0
2013-08-05,94,89,69,86,98.0,75,73,61,68,78.0,79.0,59.0,0.0
2013-08-06,94,89,69,86,101.0,75,73,61,68,75.0,73.0,60.0,1.0
2013-08-07,94,89,69,86,99.0,74,72,61,68,76.0,77.0,68.0,1.0
2013-08-08,93,89,69,86,98.0,74,72,61,68,80.0,87.0,70.0,2.0
2013-08-09,93,89,69,86,99.0,74,72,61,68,76.0,87.0,76.0,2.0
2013-08-10,93,89,69,86,96.0,74,72,61,68,75.0,84.0,70.0,1.0
2013-08-11,93,89,69,85,96.0,74,72,61,67,78.0,83.0,65.0,1.0
2013-08-12,93,89,69,85,95.0,74,72,61,67,79.0,87.0,71.0,1.0
2013-08-13,93,89,69,85,98.0,74,72,61,67,81.0,83.0,69.0,1.0
2013-08-14,93,89,69,85,96.0,74,72,61,67,79.0,75.0,58.0,0.0
2013-08-15,93,89,69,85,98.0,74,72,61,67,76.0,78.0,53.0,0.0
2013-08-16,93,89,69,85,97.0,74,72,61,67,78.0,79.0,57.0,0.0
2013-08-17,93,89,69,85,94.0,74,72,61,67,76.0,80.0,59.0,1.0
2013-08-18,92,89,69,85,96.0,74,72,61,67,76.0,77.0,65.0,1.0
2013-08-19,92,89,69,85,95.0,74,71,61,66,76.0,77.0,63.0,1.0
2013-08-20,92,89,69,85,100.0,73,71,61,66,75.0,86.0,64.0,1.0
2013-08-21,92,89,69,85,94.0,73,71,61,66,74.0,87.0,69.0,1.0
2013-08-22,92,89,69,84,95.0,73,71,61,66,74.0,86.0,71.0,1.0
2013-08-23,92,89,69,84,93.0,73,71,61,66,73.0,79.0,64.0,1.0
2013-08-24,92,89,69,84,93.0,73,71,61,66,73.0,81.0,62.0,1.0
2013-08-25,92,89,69,84,96.0,73,70,61,65,74.0,79.0,56.0,1.0
2013-08-26,92,89,69,84,98.0,73,70,61,65,75.0,85.0,61.0,1.0
2013-08-27,92,89,69,84,98.0,73,70,61,65,74.0,90.0,70.0,2.0
2013-08-28,92,89,69,84,100.0,73,70,61,65,77.0,79.0,71.0,2.0
2013-08-29,92,89,69,83,98.0,73,70,61,65,76.0,83.0,70.0,1.0
2013-08-30,92,89,69,83,101.0,73,70,61,64,76.0,84.0,68.0,1.0
2013-08-31,92,89,69,83,101.0,73,70,61,64,75.0,88.0,71.0,2.0
2013-09-01,92,89,69,83,97.0,73,70,61,64,75.0,87.0,73.0,2.0
2013-09-02,91,88,69,83,100.0,73,70,61,64,74.0,84.0,70.0,1.0
2013-09-03,91,88,69,82,100.0,73,70,61,63,79.0,83.0,64.0,1.0
2013-09-04,91,88,69,82,95.0,73,70,61,63,74.0,81.0,59.0,0.0
2013-09-05,91,88,69,82,93.0,73,70,61,63,74.0,82.0,57.0,0.0
2013-09-06,91,88,69,82,98.0,73,70,61,63,75.0,75.0,52.0,0.0
2013-09-07,91,88,69,81,95.0,73,69,61,62,75.0,79.0,48.0,0.0
2013-09-08,91,88,69,81,94.0,73,69,61,62,72.0,86.0,60.0,0.0
2013-09-09,90,87,69,81,95.0,73,69,61,62,79.0,76.0,54.0,1.0
2013-09-10,90,87,69,81,98.0,73,69,61,61,76.0,88.0,70.0,2.0
2013-09-11,90,87,69,80,100.0,73,69,61,61,73.0,91.0,73.0,3.0
2013-09-12,90,87,69,80,96.0,73,69,61,61,71.0,89.0,71.0,1.0
2013-09-13,89,86,69,80,95.0,73,69,61,60,71.0,79.0,58.0,0.0
2013-09-14,89,86,69,79,93.0,73,69,61,60,73.0,68.0,48.0,0.0
2013-09-15,89,86,69,79,91.0,73,69,61,60,73.0,74.0,44.0,0.0
2013-09-16,89,86,69,79,94.0,73,69,61,59,74.0,74.0,57.0,0.0
2013-09-17,89,85,69,78,92.0,73,69,61,59,73.0,67.0,48.0,0.0
2013-09-18,89,85,69,78,89.0,73,69,61,59,73.0,70.0,42.0,0.0
2013-09-19,89,85,69,78,94.0,73,69,61,58,72.0,75.0,48.0,0.0
2013-09-20,89,85,69,77,93.0,73,69,61,58,72.0,77.0,52.0,0.0
2013-09-21,89,85,69,77,92.0,73,69,61,58,74.0,79.0,52.0,0.0
2013-09-22,89,85,69,76,94.0,73,69,61,57,74.0,72.0,50.0,0.0
2013-09-23,89,85,69,76,94.0,73,69,61,57,72.0,68.0,47.0,0.0
2013-09-24,89,85,69,76,92.0,73,69,61,56,74.0,72.0,44.0,0.0
2013-09-25,89,84,69,75,93.0,73,69,61,56,73.0,76.0,46.0,0.0
2013-09-26,89,84,69,75,92.0,73,69,61,55,71.0,75.0,49.0,0.0
2013-09-27,89,84,69,74,91.0,73,69,61,55,70.0,73.0,58.0,0.0
2013-09-28,89,84,69,74,87.0,73,69,61,55,71.0,74.0,52.0,0.0
2013-09-29,89,84,69,74,87.0,73,69,61,54,70.0,74.0,50.0,0.0
2013-09-30,89,84,69,73,88.0,73,69,61,54,68.0,73.0,47.0,0.0
2013-10-01,89,84,69,73,86.0,73,69,61,53,70.0,81.0,53.0,0.0
2013-10-02,89,83,69,72,98.0,73,69,61,53,69.0,84.0,57.0,1.0
2013-10-03,89,83,69,72,86.0,73,69,61,53,68.0,80.0,58.0,1.0
2013-10-04,89,83,69,72,87.0,73,69,61,52,72.0,87.0,61.0,1.0
2013-10-05,89,83,69,71,91.0,73,69,61,52,66.0,86.0,65.0,1.0
2013-10-06,89,83,69,71,88.0,73,69,61,51,71.0,83.0,67.0,1.0
2013-10-07,89,83,69,70,90.0,73,69,61,51,69.0,82.0,54.0,0.0
2013-10-08,89,83,69,70,88.0,73,69,61,50,73.0,68.0,47.0,0.0
2013-10-09,89,83,69,70,87.0,73,69,61,50,73.0,63.0,53.0,0.0
2013-10-10,89,83,69,69,85.0,73,69,61,50,70.0,62.0,54.0,0.0
2013-10-11,89,83,69,69,87.0,73,69,61,49,71.0,65.0,59.0,0.0
2013-10-12,89,83,69,68,87.0,73,69,61,49,66.0,73.0,61.0,1.0
2013-10-13,89,83,69,68,87.0,73,69,61,48,69.0,70.0,56.0,0.0
2013-10-14,89,83,69,68,87.0,73,69,61,48,64.0,69.0,48.0,0.0
2013-10-15,89,83,69,67,87.0,73,69,61,48,68.0,74.0,47.0,0.0
2013-10-16,89,83,69,67,84.0,73,69,61,47,60.0,69.0,57.0,1.0
2013-10-17,89,83,69,67,81.0,73,69,61,47,63.0,72.0,61.0,1.0
2013-10-18,89,83,69,66,83.0,73,69,61,46,62.0,67.0,48.0,0.0
2013-10-19,89,83,69,66,87.0,73,69,61,46,63.0,66.0,44.0,0.0
2013-10-20,89,83,69,65,82.0,73,69,61,46,63.0,64.0,44.0,0.0
2013-10-21,89,83,69,65,84.0,73,69,61,45,62.0,67.0,39.0,0.0
2013-10-22,89,83,69,65,81.0,73,69,61,45,65.0,67.0,42.0,0.0
2013-10-23,89,83,69,64,81.0,73,69,61,45,66.0,59.0,42.0,0.0
2013-10-24,89,83,69,64,82.0,73,69,61,44,60.0,54.0,37.0,0.0
2013-10-25,89,83,69,64,79.0,73,69,61,44,63.0,56.0,34.0,0.0
2013-10-26,89,83,69,63,77.0,73,69,61,44,60.0,57.0,33.0,0.0
2013-10-27,89,83,69,63,79.0,73,69,61,43,65.0,60.0,38.0,0.0
2013-10-28,89,83,69,63,82.0,73,69,61,43,60.0,64.0,33.0,0.0
2013-10-29,89,83,69,62,77.0,73,69,61,43,58.0,63.0,38.0,0.0
2013-10-30,89,83,69,62,78.0,73,69,61,42,57.0,58.0,43.0,0.0
2013-10-31,89,83,69,62,84.0,73,69,61,42,63.0,71.0,46.0,0.0
2013-11-01,89,83,69,61,85.0,73,69,61,42,67.0,71.0,52.0,0.0
2013-11-02,89,83,69,61,81.0,73,69,61,41,68.0,69.0,47.0,0.0
2013-11-03,89,83,69,61,78.0,73,69,61,41,60.0,56.0,35.0,0.0
2013-11-04,89,83,69,60,79.0,73,69,61,41,64.0,47.0,31.0,0.0
2013-11-05,89,83,69,60,81.0,73,69,61,40,58.0,60.0,35.0,0.0
2013-11-06,89,83,69,59,79.0,73,69,61,40,64.0,63.0,43.0,0.0
2013-11-07,89,83,69,59,75.0,73,69,61,40,56.0,62.0,45.0,0.0
2013-11-08,89,83,69,59,77.0,73,69,61,39,62.0,53.0,35.0,0.0
2013-11-09,89,83,69,58,74.0,73,69,61,39,57.0,53.0,28.0,0.0
2013-11-10,89,83,69,58,76.0,73,69,61,39,58.0,64.0,40.0,0.0
2013-11-11,89,83,69,58,74.0,73,69,61,39,59.0,55.0,36.0,0.0
2013-11-12,89,83,69,57,72.0,73,69,61,38,58.0,51.0,28.0,0.0
2013-11-13,89,83,69,57,73.0,73,69,61,38,53.0,43.0,24.0,0.0
2013-11-14,89,83,69,57,76.0,73,69,61,38,55.0,55.0,31.0,0.0
2013-11-15,89,83,69,56,80.0,73,69,61,37,59.0,57.0,28.0,0.0
2013-11-16,89,83,69,56,75.0,73,69,61,37,56.0,52.0,42.0,0.0
